ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean,
ND-035,Grand Forks County,North Dakota,27.9,0,63,27.9,
ND-037,Grant County,North Dakota,28.8,-0.4,53,29.2,
ND-039,Griggs County,North Dakota,27.7,0.6,79,27,
ND-041,Hettinger County,North Dakota,28.7,0,63,28.7,
ND-043,Kidder County,North Dakota,27.8,-0.4,51,28.1,
ND-045,LaMoure County,North Dakota,29.5,0.4,76,29.1,
ND-047,Logan County,North Dakota,28.5,0.3,77,28.2,
ND-049,McHenry County,North Dakota,27.5,0,58,27.5,
ND-051,McIntosh County,North Dakota,28.9,0.4,75,28.5,
ND-053,McKenzie County,North Dakota,28.8,0.1,61,28.7,
ND-055,McLean County,North Dakota,28.7,-0.2,57,28.8,
ND-057,Mercer County,North Dakota,28.9,-0.3,50,29.2,
ND-059,Morton County,North Dakota,28.7,-0.4,51,29.1,
ND-061,Mountrail County,North Dakota,27.1,-0.1,55,27.2,
ND-063,Nelson County,North Dakota,27.4,0.8,83,26.6,
ND-065,Oliver County,North Dakota,28.9,-0.7,42,29.6,
ND-067,Pembina County,North Dakota,27.9,0.9,84,26.9,
ND-069,Pierce County,North Dakota,26.2,0.6,75,25.7,
ND-071,Ramsey County,North Dakota,27.3,1.1,88,26.2,
ND-073,Ransom County,North Dakota,29.6,-0.3,48,29.9,
ND-075,Renville County,North Dakota,27.1,0,60,27.1,
ND-077,Richland County,North Dakota,30.6,0.2,68,30.4,
ND-079,Rolette County,North Dakota,25.1,0.5,75,24.6,
ND-081,Sargent County,North Dakota,29.7,-0.6,40,30.3,
ND-083,Sheridan County,North Dakota,27.7,-0.3,49,28,
ND-085,Sioux County,North Dakota,29.1,-0.6,45,29.7,
ND-087,Slope County,North Dakota,29.2,-0.5,47,29.7,
ND-089,Stark County,North Dakota,28.8,-0.3,48,29.1,
ND-091,Steele County,North Dakota,27.5,-0.3,51,27.8,
ND-093,Stutsman County,North Dakota,28.7,0.4,77,28.3,
ND-095,Towner County,North Dakota,25.6,0.9,83,24.7,
ND-097,Traill County,North Dakota,28.4,-0.6,42,29,
ND-099,Walsh County,North Dakota,27.8,0.6,77,27.2,
ND-101,Ward County,North Dakota,28,0,61,28,
ND-103,Wells County,North Dakota,27,-0.2,58,27.2,
ND-105,Williams County,North Dakota,27.4,0.1,60,27.3,
OH-001,Adams County,Ohio,41.7,0.3,70,41.4,
OH-003,Allen County,Ohio,42,1.8,108,40.1,
OH-005,Ashland County,Ohio,40.1,2,111,38.1,
OH-007,Ashtabula County,Ohio,39.9,2,107,37.9,
OH-009,Athens County,Ohio,41.7,1.2,96,40.4,
OH-011,Auglaize County,Ohio,41.3,1.3,100,40,
OH-013,Belmont County,Ohio,40.4,0.7,84,39.7,
OH-015,Brown County,Ohio,41.6,0.4,75,41.2,
OH-017,Butler County,Ohio,42.4,0.6,80,41.8,
OH-019,Carroll County,Ohio,40.5,1.9,106,38.6,
OH-021,Champaign County,Ohio,41.1,1.1,96,40,
OH-023,Clark County,Ohio,42.3,1.7,104,40.6,
OH-025,Clermont County,Ohio,43,0.9,91,42.1,
OH-027,Clinton County,Ohio,42.7,1.7,105,41,
OH-029,Columbiana County,Ohio,39.7,1.4,100,38.4,
OH-031,Coshocton County,Ohio,40.8,2,103,38.8,
OH-033,Crawford County,Ohio,41,2.3,111,38.6,
OH-035,Cuyahoga County,Ohio,42.8,2,110,40.8,
OH-037,Darke County,Ohio,41.4,1.5,102,39.9,
OH-039,Defiance County,Ohio,40.9,1.6,106,39.3,
OH-041,Delaware County,Ohio,41.5,1.3,99,40.2,
OH-043,Erie County,Ohio,43.1,1.4,102,41.6,
OH-045,Fairfield County,Ohio,41.9,1.5,103,40.3,
OH-047,Fayette County,Ohio,42,1.5,102,40.6,
OH-049,Franklin County,Ohio,42.8,1.7,107,41.1,
OH-051,Fulton County,Ohio,40.9,1.9,108,38.9,
OH-053,Gallia County,Ohio,41.9,-0.1,45,42,
OH-055,Geauga County,Ohio,39.8,2,109,37.8,
OH-057,Greene County,Ohio,43.3,2.1,110,41.2,
OH-059,Guernsey County,Ohio,41.2,2,108,39.2,
OH-061,Hamilton County,Ohio,43.6,0.8,86,42.8,
OH-063,Hancock County,Ohio,42.6,2.7,115,39.8,
OH-065,Hardin County,Ohio,42.6,2.8,116,39.8,
OH-067,Harrison County,Ohio,40.5,1.5,97,39,
OH-069,Henry County,Ohio,41.6,2.1,109,39.5,
OH-071,Highland County,Ohio,41.5,0.7,80,40.9,
OH-073,Hocking County,Ohio,41.5,1.3,98,40.1,
OH-075,Holmes County,Ohio,40.1,1.8,104,38.3,
OH-077,Huron County,Ohio,41.1,1.7,110,39.3,
OH-079,Jackson County,Ohio,42,1.1,94,40.9,
OH-081,Jefferson County,Ohio,40.6,0.7,89,39.8,
OH-083,Knox County,Ohio,39.9,1.7,103,38.2,
OH-085,Lake County,Ohio,42.2,2.4,110,39.8,
OH-087,Lawrence County,Ohio,43.2,1,96,42.2,
OH-089,Licking County,Ohio,41.2,1.9,107,39.3,
OH-091,Logan County,Ohio,41,1.3,101,39.6,
OH-093,Lorain County,Ohio,41.8,1.1,96,40.7,
OH-095,Lucas County,Ohio,43.1,2.7,115,40.3,
OH-097,Madison County,Ohio,42.1,1.6,104,40.4,
OH-099,Mahoning County,Ohio,39,1.4,100,37.6,
OH-101,Marion County,Ohio,41.6,2,111,39.6,
OH-103,Medina County,Ohio,41.4,1.8,109,39.6,
OH-105,Meigs County,Ohio,41.1,-0.2,44,41.4,
OH-107,Mercer County,Ohio,40.8,1,90,39.9,
OH-109,Miami County,Ohio,42.6,1.9,108,40.7,
OH-111,Monroe County,Ohio,40.6,0.8,89,39.7,
OH-113,Montgomery County,Ohio,43.4,2,109,41.4,
OH-115,Morgan County,Ohio,41.5,1.5,101,39.9,
OH-117,Morrow County,Ohio,40.3,1.7,106,38.6,
OH-119,Muskingum County,Ohio,41.6,2.3,110,39.4,
OH-121,Noble County,Ohio,41.2,1.6,104,39.6,
OH-123,Ottawa County,Ohio,43,1.7,106,41.3,
OH-125,Paulding County,Ohio,40.8,1.1,93,39.7,
OH-127,Perry County,Ohio,41.3,1.9,110,39.4,
OH-129,Pickaway County,Ohio,42.4,1.1,96,41.3,
OH-131,Pike County,Ohio,42.5,1.1,97,41.4,
OH-133,Portage County,Ohio,40.3,2.3,110,38.1,
OH-135,Preble County,Ohio,41.2,0.9,88,40.3,
OH-137,Putnam County,Ohio,41.8,1.9,108,40,
OH-139,Richland County,Ohio,40.2,2.4,111,37.7,
OH-141,Ross County,Ohio,42.4,1.1,98,41.3,
OH-143,Sandusky County,Ohio,42.3,1.5,105,40.7,
OH-145,Scioto County,Ohio,42.5,1.1,95,41.4,
OH-147,Seneca County,Ohio,41.6,1.8,109,39.8,
OH-149,Shelby County,Ohio,41.1,1.2,97,39.9,
OH-151,Stark County,Ohio,41.5,2.9,117,38.6,
OH-153,Summit County,Ohio,42.3,2.8,117,39.6,
OH-155,Trumbull County,Ohio,38.8,1.5,103,37.3,
OH-157,Tuscarawas County,Ohio,41,2.2,111,38.8,
OH-159,Union County,Ohio,41.1,0.8,91,40.2,
OH-161,Van Wert County,Ohio,41.1,1.1,96,40,
OH-163,Vinton County,Ohio,41.6,1.2,93,40.5,
OH-165,Warren County,Ohio,43.4,1.5,103,41.9,
OH-167,Washington County,Ohio,42.3,1.5,102,40.8,
OH-169,Wayne County,Ohio,40.5,1.9,108,38.6,
OH-171,Williams County,Ohio,40.2,1.9,108,38.3,
OH-173,Wood County,Ohio,42.5,2.5,111,40,
OH-175,Wyandot County,Ohio,42.6,2.9,117,39.7,
OK-001,Adair County,Oklahoma,47.6,0.2,73,47.3,
OK-003,Alfalfa County,Oklahoma,45.4,0.2,67,45.3,
OK-005,Atoka County,Oklahoma,50.7,0.4,83,50.3,
OK-007,Beaver County,Oklahoma,42.6,-0.6,38,43.2,
OK-009,Beckham County,Oklahoma,47.5,1,99,46.5,
OK-011,Blaine County,Oklahoma,46.6,-0.1,53,46.7,
OK-013,Bryan County,Oklahoma,52.3,1,98,51.3,
OK-015,Caddo County,Oklahoma,48.4,0.2,75,48.2,
OK-017,Canadian County,Oklahoma,47.9,0.3,77,47.6,
OK-019,Carter County,Oklahoma,51.3,0.8,88,50.5,
OK-021,Cherokee County,Oklahoma,48.4,-0.1,56,48.5,
OK-023,Choctaw County,Oklahoma,51.3,0.9,93,50.4,
OK-025,Cimarron County,Oklahoma,38.9,-0.9,17,39.8,
OK-027,Cleveland County,Oklahoma,49,0.1,71,48.9,
OK-029,Coal County,Oklahoma,50.5,0.5,87,50,
OK-031,Comanche County,Oklahoma,49.7,0.6,85,49.1,
OK-033,Cotton County,Oklahoma,50.5,0.7,89,49.8,
OK-035,Craig County,Oklahoma,47.2,-0.5,33,47.7,
OK-037,Creek County,Oklahoma,48.3,-0.1,59,48.4,
OK-039,Custer County,Oklahoma,46.7,0.2,72,46.5,
OK-041,Delaware County,Oklahoma,47.4,0.1,60,47.4,
OK-043,Dewey County,Oklahoma,45.6,-0.1,53,45.7,
OK-045,Ellis County,Oklahoma,44.1,0,59,44.1,
OK-047,Garfield County,Oklahoma,47,0.6,83,46.4,
OK-049,Garvin County,Oklahoma,50.2,0.8,95,49.4,
OK-051,Grady County,Oklahoma,48.9,0.4,82,48.5,
OK-053,Grant County,Oklahoma,46,0.4,78,45.6,
OK-055,Greer County,Oklahoma,48.6,1,97,47.6,
OK-057,Harmon County,Oklahoma,49,1.5,113,47.4,
OK-059,Harper County,Oklahoma,43.9,-0.2,56,44,
OK-061,Haskell County,Oklahoma,50,-0.2,57,50.2,
OK-063,Hughes County,Oklahoma,49.4,-0.1,62,49.5,
OK-065,Jackson County,Oklahoma,49.7,1.2,101,48.6,
OK-067,Jefferson County,Oklahoma,51.1,0.5,81,50.6,
OK-069,Johnston County,Oklahoma,51.8,1,105,50.8,
OK-071,Kay County,Oklahoma,46.5,0.1,73,46.4,
OK-073,Kingfisher County,Oklahoma,47.5,0.2,73,47.3,
OK-075,Kiowa County,Oklahoma,48.9,0.7,89,48.2,
OK-077,Latimer County,Oklahoma,49.6,-0.1,51,49.7,
OK-079,Le Flore County,Oklahoma,49.1,0.3,74,48.8,
OK-081,Lincoln County,Oklahoma,48.4,-0.3,50,48.7,
OK-083,Logan County,Oklahoma,48.1,0,58,48,
OK-085,Love County,Oklahoma,52.1,0.7,87,51.4,
OK-087,McClain County,Oklahoma,49.3,0.5,85,48.8,
OK-089,McCurtain County,Oklahoma,50.6,1.4,110,49.2,
OK-091,McIntosh County,Oklahoma,50,-0.3,51,50.3,
OK-093,Major County,Oklahoma,45.9,0,64,45.9,
OK-095,Marshall County,Oklahoma,52.5,0.8,95,51.7,
OK-097,Mayes County,Oklahoma,48.1,-0.5,42,48.6,
OK-099,Murray County,Oklahoma,51.3,1.1,105,50.2,
OK-101,Muskogee County,Oklahoma,49.6,-0.3,53,49.9,
OK-103,Noble County,Oklahoma,47.6,0.5,86,47.1,
OK-105,Nowata County,Oklahoma,47,-0.6,33,47.5,
OK-107,Okfuskee County,Oklahoma,48.9,-0.2,52,49.1,
OK-109,Oklahoma County,Oklahoma,48.6,-0.1,55,48.7,
OK-111,Okmulgee County,Oklahoma,49.3,-0.3,51,49.6,
OK-113,Osage County,Oklahoma,47.1,0.1,71,47,
OK-115,Ottawa County,Oklahoma,47.7,0.5,81,47.2,
OK-117,Pawnee County,Oklahoma,48.1,0.6,84,47.5,
OK-119,Payne County,Oklahoma,48.2,0.4,79,47.8,
OK-121,Pittsburg County,Oklahoma,49.7,-0.4,41,50.2,
OK-123,Pontotoc County,Oklahoma,50.7,1.1,110,49.6,
OK-125,Pottawatomie County,Oklahoma,49.1,0,60,49.1,
OK-127,Pushmataha County,Oklahoma,50,0.5,83,49.5,
OK-129,Roger Mills County,Oklahoma,46.1,0.6,87,45.5,
OK-131,Rogers County,Oklahoma,48.1,-0.3,46,48.4,
OK-133,Seminole County,Oklahoma,49.2,0.1,75,49.1,
OK-135,Sequoyah County,Oklahoma,49.6,0.3,74,49.3,
OK-137,Stephens County,Oklahoma,50,0.4,84,49.7,
OK-139,Texas County,Oklahoma,41.6,0,59,41.6,
OK-141,Tillman County,Oklahoma,50.3,1.1,100,49.2,
OK-143,Tulsa County,Oklahoma,48.5,-0.3,48,48.8,
OK-145,Wagoner County,Oklahoma,49.1,-0.3,43,49.4,
OK-147,Washington County,Oklahoma,46.9,-0.3,46,47.2,
OK-149,Washita County,Oklahoma,47.8,0.4,82,47.4,
OK-151,Woods County,Oklahoma,44.3,-0.3,49,44.5,
OK-153,Woodward County,Oklahoma,44.4,-0.2,52,44.6,
OR-001,Baker County,Oregon,34.6,1.6,108,33,
OR-003,Benton County,Oregon,42.4,0.6,93,41.8,
OR-005,Clackamas County,Oregon,40.4,1.7,113,38.7,
OR-007,Clatsop County,Oregon,41.8,1.5,110,40.3,
OR-009,Columbia County,Oregon,42,1.7,113,40.3,
OR-011,Coos County,Oregon,43,0.9,89,42.1,
OR-013,Crook County,Oregon,33.5,1.4,110,32.2,
OR-015,Curry County,Oregon,43.2,0.8,95,42.4,
OR-017,Deschutes County,Oregon,32.5,1.6,111,30.9,
OR-019,Douglas County,Oregon,41.2,1.2,104,40,
OR-021,Gilliam County,Oregon,38.4,0.5,77,37.9,
OR-023,Grant County,Oregon,32.7,1.3,101,31.5,
OR-025,Harney County,Oregon,33.5,1.4,100,32.1,
OR-027,Hood River County,Oregon,38.2,2,118,36.1,
OR-029,Jackson County,Oregon,39.5,1.4,107,38.1,
OR-031,Jefferson County,Oregon,36,1.3,109,34.7,
OR-033,Josephine County,Oregon,41.4,1.6,114,39.8,
OR-035,Klamath County,Oregon,32.4,2,116,30.3,
OR-037,Lake County,Oregon,32.5,1.4,107,31.1,
OR-039,Lane County,Oregon,40.6,0.7,95,39.9,
OR-041,Lincoln County,Oregon,43,0.4,83,42.6,
OR-043,Linn County,Oregon,40.4,1.4,111,39.1,
OR-045,Malheur County,Oregon,34.9,0.5,69,34.4,
OR-047,Marion County,Oregon,41,1.4,111,39.7,
OR-049,Morrow County,Oregon,39,1.8,114,37.2,
OR-051,Multnomah County,Oregon,43.2,1.7,112,41.5,
OR-053,Polk County,Oregon,42.2,0.6,96,41.5,
OR-055,Sherman County,Oregon,37.9,-0.2,51,38.1,
OR-057,Tillamook County,Oregon,41.4,0.7,96,40.7,
OR-059,Umatilla County,Oregon,37.9,1.4,105,36.5,
OR-061,Union County,Oregon,33.9,1.1,100,32.8,
OR-063,Wallowa County,Oregon,32.9,1,97,31.9,
OR-065,Wasco County,Oregon,37.9,1.3,107,36.6,
OR-067,Washington County,Oregon,42.1,1.1,106,41,
OR-069,Wheeler County,Oregon,36.2,1.3,111,34.9,
OR-071,Yamhill County,Oregon,42.5,0.9,104,41.6,
PA-001,Adams County,Pennsylvania,42.3,1.7,105,40.6,
PA-003,Allegheny County,Pennsylvania,41.4,1.2,94,40.3,
PA-005,Armstrong County,Pennsylvania,38.2,0.5,77,37.7,
PA-007,Beaver County,Pennsylvania,40.2,0.7,87,39.5,
PA-009,Bedford County,Pennsylvania,39.7,1.1,99,38.6,
PA-011,Berks County,Pennsylvania,42,2,109,40,
PA-013,Blair County,Pennsylvania,38.9,0.9,91,38,
PA-015,Bradford County,Pennsylvania,36.4,0.6,83,35.7,
PA-017,Bucks County,Pennsylvania,42.8,2.5,116,40.3,
PA-019,Butler County,Pennsylvania,38.7,0.9,92,37.8,
PA-021,Cambria County,Pennsylvania,37.3,0.4,79,36.8,
PA-023,Cameron County,Pennsylvania,36.1,0.2,60,35.9,
PA-025,Carbon County,Pennsylvania,38.2,2,109,36.1,
PA-027,Centre County,Pennsylvania,38.4,0.5,77,38,
PA-029,Chester County,Pennsylvania,43.1,1.9,108,41.2,
PA-031,Clarion County,Pennsylvania,36.5,0.3,60,36.3,
PA-033,Clearfield County,Pennsylvania,37.1,0.8,93,36.3,
PA-035,Clinton County,Pennsylvania,37.4,0.2,71,37.2,
PA-037,Columbia County,Pennsylvania,39,1.4,102,37.6,
PA-039,Crawford County,Pennsylvania,37.9,1.6,101,36.3,
PA-041,Cumberland County,Pennsylvania,42.4,1.4,102,41,
PA-043,Dauphin County,Pennsylvania,42.7,2.2,115,40.4,
PA-045,Delaware County,Pennsylvania,46.2,2.7,117,43.6,
PA-047,Elk County,Pennsylvania,36.4,1.6,109,34.8,
PA-049,Erie County,Pennsylvania,39.1,1.9,107,37.2,
PA-051,Fayette County,Pennsylvania,39.3,0.2,67,39.1,
PA-053,Forest County,Pennsylvania,36,0.5,77,35.5,
PA-055,Franklin County,Pennsylvania,41.6,1.3,102,40.3,
PA-057,Fulton County,Pennsylvania,40.8,1.3,103,39.5,
PA-059,Greene County,Pennsylvania,40.2,0.7,84,39.6,
PA-061,Huntingdon County,Pennsylvania,40.2,1,96,39.2,
PA-063,Indiana County,Pennsylvania,38,0.4,76,37.5,
PA-065,Jefferson County,Pennsylvania,36.9,1.2,97,35.7,
PA-067,Juniata County,Pennsylvania,41.3,0.8,90,40.4,
PA-069,Lackawanna County,Pennsylvania,37.8,2,113,35.7,
PA-071,Lancaster County,Pennsylvania,42.8,1.9,111,40.9,
PA-073,Lawrence County,Pennsylvania,39,0.8,93,38.2,
PA-075,Lebanon County,Pennsylvania,42.6,2.5,116,40.1,
PA-077,Lehigh County,Pennsylvania,41,2.3,115,38.7,
PA-079,Luzerne County,Pennsylvania,38.2,1.8,108,36.4,
PA-081,Lycoming County,Pennsylvania,37.6,1,94,36.5,
PA-083,McKean County,Pennsylvania,35.9,2.3,114,33.6,
PA-085,Mercer County,Pennsylvania,38.2,1.4,101,36.8,
PA-087,Mifflin County,Pennsylvania,40.4,0.7,89,39.7,
PA-089,Monroe County,Pennsylvania,37.2,1.6,102,35.6,
PA-091,Montgomery County,Pennsylvania,44,2.5,116,41.5,
PA-093,Montour County,Pennsylvania,39.8,1.4,105,38.4,
PA-095,Northampton County,Pennsylvania,39.9,2.2,109,37.7,
PA-097,Northumberland County,Pennsylvania,40.3,1.5,105,38.8,
PA-099,Perry County,Pennsylvania,42,1.2,100,40.8,
PA-101,Philadelphia County,Pennsylvania,46.5,2.8,117,43.7,
PA-103,Pike County,Pennsylvania,37,1.6,105,35.4,
PA-105,Potter County,Pennsylvania,34.9,0.6,79,34.3,
PA-107,Schuylkill County,Pennsylvania,40.1,2,111,38.1,
PA-109,Snyder County,Pennsylvania,40.6,1,99,39.5,
PA-111,Somerset County,Pennsylvania,37.4,0.8,90,36.6,
PA-113,Sullivan County,Pennsylvania,35.7,0.6,80,35.1,
PA-115,Susquehanna County,Pennsylvania,36.5,1.3,104,35.2,
PA-117,Tioga County,Pennsylvania,35.2,0.7,87,34.5,
PA-119,Union County,Pennsylvania,39.8,1.1,100,38.6,
PA-121,Venango County,Pennsylvania,37.1,0.9,89,36.2,
PA-123,Warren County,Pennsylvania,36,1,96,35,
PA-125,Washington County,Pennsylvania,40.6,0.8,87,39.7,
PA-127,Wayne County,Pennsylvania,36.2,1.5,108,34.7,
PA-129,Westmoreland County,Pennsylvania,40.1,0.7,88,39.4,
PA-131,Wyoming County,Pennsylvania,37.8,1.7,107,36.2,
PA-133,York County,Pennsylvania,43.2,2.7,116,40.5,
RI-001,Bristol County,Rhode Island,44.1,2.9,118,41.3,
RI-003,Kent County,Rhode Island,42.1,3.2,118,38.9,
RI-005,Newport County,Rhode Island,43.9,2.7,116,41.2,
RI-007,Providence County,Rhode Island,41.5,3.1,118,38.3,
RI-009,Washington County,Rhode Island,43,3.5,121,39.5,
SC-001,Abbeville County,South Carolina,51.6,1.6,111,50,
SC-003,Aiken County,South Carolina,53.5,2.4,121,51.1,
SC-005,Allendale County,South Carolina,53.2,1.3,110,51.9,
SC-007,Anderson County,South Carolina,50.8,1.4,105,49.4,
SC-009,Bamberg County,South Carolina,52.8,1.1,103,51.7,
SC-011,Barnwell County,South Carolina,52.8,1.3,109,51.5,
SC-013,Beaufort County,South Carolina,58.2,2.1,118,56.1,
SC-015,Berkeley County,South Carolina,54.8,2.5,120,52.3,
SC-017,Calhoun County,South Carolina,53.4,1.8,116,51.7,
SC-019,Charleston County,South Carolina,57,2.7,120,54.3,
SC-021,Cherokee County,South Carolina,48.7,1.2,106,47.4,
SC-023,Chester County,South Carolina,50.2,1.6,110,48.7,
SC-025,Chesterfield County,South Carolina,51.2,1.9,117,49.3,
SC-027,Clarendon County,South Carolina,52.9,1.5,111,51.4,
SC-029,Colleton County,South Carolina,54.9,2.3,121,52.5,
SC-031,Darlington County,South Carolina,52.4,1.9,116,50.5,
SC-033,Dillon County,South Carolina,52.7,2.4,118,50.3,
SC-035,Dorchester County,South Carolina,54.9,2.9,121,52.1,
SC-037,Edgefield County,South Carolina,53.6,2.7,125,50.9,
SC-039,Fairfield County,South Carolina,51.6,2,118,49.6,
SC-041,Florence County,South Carolina,52.9,1.8,115,51.1,
SC-043,Georgetown County,South Carolina,53.6,1,95,52.6,
SC-045,Greenville County,South Carolina,50.1,1.5,110,48.6,
SC-047,Greenwood County,South Carolina,51.9,1.6,114,50.3,
SC-049,Hampton County,South Carolina,54.4,1.8,120,52.6,
SC-051,Horry County,South Carolina,53.3,1.6,113,51.7,
SC-053,Jasper County,South Carolina,56,1.9,120,54.1,
SC-055,Kershaw County,South Carolina,51.4,1.8,116,49.6,
SC-057,Lancaster County,South Carolina,50.2,1.9,118,48.3,
SC-059,Laurens County,South Carolina,50.9,1.3,107,49.6,
SC-061,Lee County,South Carolina,52.3,1.8,115,50.5,
SC-063,Lexington County,South Carolina,52.8,2.2,120,50.5,
SC-065,McCormick County,South Carolina,52.8,2.1,116,50.7,
SC-067,Marion County,South Carolina,53,1.8,116,51.2,
SC-069,Marlboro County,South Carolina,52.2,2.1,117,50.1,
SC-071,Newberry County,South Carolina,51.5,1.7,114,49.8,
SC-073,Oconee County,South Carolina,48.8,0.7,91,48.1,
SC-075,Orangeburg County,South Carolina,53.5,1.9,119,51.5,
SC-077,Pickens County,South Carolina,49.7,1.6,112,48,
SC-079,Richland County,South Carolina,52.7,1.5,114,51.2,
SC-081,Saluda County,South Carolina,52.2,2.1,119,50,
SC-083,Spartanburg County,South Carolina,50.1,1.7,114,48.4,
SC-085,Sumter County,South Carolina,52.6,1.2,109,51.3,
SC-087,Union County,South Carolina,50.2,1.6,114,48.6,
SC-089,Williamsburg County,South Carolina,52.9,1.5,109,51.3,
SC-091,York County,South Carolina,49.2,1,99,48.2,
SD-003,Aurora County,South Dakota,32.6,-0.8,35,33.4,
SD-005,Beadle County,South Dakota,32,-0.2,53,32.2,
SD-007,Bennett County,South Dakota,33.6,0.7,77,32.8,
SD-009,Bon Homme County,South Dakota,35.2,0,60,35.2,
SD-011,Brookings County,South Dakota,31.4,-0.2,50,31.6,
SD-013,Brown County,South Dakota,30.6,0.1,62,30.5,
SD-015,Brule County,South Dakota,33.5,-0.1,55,33.7,
SD-017,Buffalo County,South Dakota,32.1,-0.8,37,32.8,
SD-019,Butte County,South Dakota,31.9,0.7,76,31.2,
SD-021,Campbell County,South Dakota,30.4,-0.3,55,30.6,
SD-023,Charles Mix County,South Dakota,34.9,-0.1,55,35,
SD-025,Clark County,South Dakota,31.2,0.5,80,30.7,
SD-027,Clay County,South Dakota,35.3,0.1,63,35.2,
SD-029,Codington County,South Dakota,30.8,0.8,85,30,
SD-031,Corson County,South Dakota,30.5,-0.5,48,31,
SD-033,Custer County,South Dakota,32.3,0.3,73,32,
SD-035,Davison County,South Dakota,32.1,-1.8,22,33.9,
SD-037,Day County,South Dakota,30.4,0.1,65,30.3,
SD-039,Deuel County,South Dakota,31.8,0.7,84,31.1,
SD-041,Dewey County,South Dakota,31.9,-0.2,56,32.1,
SD-043,Douglas County,South Dakota,33.5,-0.6,39,34.2,
SD-045,Edmunds County,South Dakota,30.6,0.2,66,30.4,
SD-047,Fall River County,South Dakota,33.1,0.6,81,32.5,
SD-049,Faulk County,South Dakota,31.2,0.3,69,30.9,
SD-051,Grant County,South Dakota,31.8,0.7,86,31,
SD-053,Gregory County,South Dakota,34.7,-0.1,54,34.9,
SD-055,Haakon County,South Dakota,32.3,-0.8,39,33,
SD-057,Hamlin County,South Dakota,30.9,0.5,79,30.4,
SD-059,Hand County,South Dakota,31.7,-0.1,62,31.8,
SD-061,Hanson County,South Dakota,32.3,-1.7,22,34,
SD-063,Harding County,South Dakota,30.5,0.6,74,29.9,
SD-065,Hughes County,South Dakota,32.7,0,67,32.7,
SD-067,Hutchinson County,South Dakota,34.1,-0.2,54,34.2,
SD-069,Hyde County,South Dakota,31.3,0.1,66,31.2,
SD-071,Jackson County,South Dakota,33.6,-0.1,61,33.6,
SD-073,Jerauld County,South Dakota,31.9,-1.2,31,33.1,
SD-075,Jones County,South Dakota,33.3,-0.2,57,33.5,
SD-077,Kingsbury County,South Dakota,31.4,-0.1,57,31.5,
SD-079,Lake County,South Dakota,32.1,-0.3,49,32.4,
SD-081,Lawrence County,South Dakota,29.7,0.1,57,29.6,
SD-083,Lincoln County,South Dakota,34.4,0.2,70,34.1,
SD-085,Lyman County,South Dakota,33.5,-0.1,59,33.6,
SD-087,McCook County,South Dakota,33.2,-0.1,56,33.4,
SD-089,McPherson County,South Dakota,29.6,0,57,29.6,
SD-091,Marshall County,South Dakota,29.8,-0.7,35,30.5,
SD-093,Meade County,South Dakota,32.4,0.1,64,32.3,
SD-095,Mellette County,South Dakota,33.7,-0.2,54,33.8,
SD-097,Miner County,South Dakota,32.1,-0.7,40,32.8,
SD-099,Minnehaha County,South Dakota,34.3,1.2,94,33,
SD-101,Moody County,South Dakota,32.4,0.1,59,32.3,
SD-102,Oglala Lakota County,South Dakota,34.1,0.7,82,33.3,
SD-103,Pennington County,South Dakota,32.2,0.3,72,31.9,
SD-105,Perkins County,South Dakota,30.4,0.2,67,30.2,
SD-107,Potter County,South Dakota,31,0.2,68,30.8,
SD-109,Roberts County,South Dakota,31.3,0.4,77,30.9,
SD-111,Sanborn County,South Dakota,32,-1.3,24,33.3,
SD-115,Spink County,South Dakota,31.7,0.4,75,31.4,
SD-117,Stanley County,South Dakota,32.7,-0.4,49,33.1,
SD-119,Sully County,South Dakota,32,0.1,69,31.8,
SD-121,Todd County,South Dakota,33.4,-0.2,54,33.6,
SD-123,Tripp County,South Dakota,34,-0.2,56,34.2,
SD-125,Turner County,South Dakota,34.7,0.7,78,34.1,
SD-127,Union County,South Dakota,35.1,-0.1,52,35.3,
SD-129,Walworth County,South Dakota,31,0,61,30.9,
SD-135,Yankton County,South Dakota,35.7,0.8,83,34.9,
SD-137,Ziebach County,South Dakota,31.8,-0.3,53,32.1,
TN-001,Anderson County,Tennessee,46.4,0.6,83,45.7,
TN-003,Bedford County,Tennessee,47.4,1.1,99,46.3,
TN-005,Benton County,Tennessee,48.1,1.8,112,46.3,
TN-007,Bledsoe County,Tennessee,46.9,1.4,104,45.4,
TN-009,Blount County,Tennessee,47.1,0.6,78,46.5,
TN-011,Bradley County,Tennessee,48.7,1.4,106,47.3,
TN-013,Campbell County,Tennessee,44.1,0.1,59,44,
TN-015,Cannon County,Tennessee,46.4,0.9,93,45.5,
TN-017,Carroll County,Tennessee,48.1,1.6,104,46.6,
TN-019,Carter County,Tennessee,42.3,0.6,79,41.8,
TN-021,Cheatham County,Tennessee,47.6,1.3,99,46.3,
TN-023,Chester County,Tennessee,48.1,1,93,47.1,
TN-025,Claiborne County,Tennessee,44.5,0.6,80,43.9,
TN-027,Clay County,Tennessee,46,1,99,45,
TN-029,Cocke County,Tennessee,46.6,0.7,87,45.8,
TN-031,Coffee County,Tennessee,46.8,1.4,105,45.4,
TN-033,Crockett County,Tennessee,48.7,0.9,92,47.8,
