Year,County,State,Administered_Dose_Count,Population,Avg Temp,Max Temp,Min Temp,Death Per 100k
2023.0,Grant County,North Dakota,659.0,2215.0,43.2,55.2,31.1,4063.205417607224
2021.0,Grant County,Oklahoma,2053.0,4145.0,59.7,71.9,47.5,3526.818515797208
2022.0,Grant County,Oklahoma,2185.0,4122.0,59.5,73.0,46.0,3526.818515797208
2023.0,Grant County,Oklahoma,2197.0,4083.0,60.4,73.1,47.7,3526.818515797208
2021.0,Grant County,Oregon,3447.0,7288.0,46.0,58.3,33.6,4268.884268884269
2022.0,Grant County,Oregon,3649.0,7225.0,44.9,57.0,32.7,4268.884268884269
2023.0,Grant County,Oregon,3657.0,7215.0,44.8,56.7,32.9,4268.884268884269
2021.0,Grant County,South Dakota,4229.0,7552.0,46.2,56.9,35.4,4475.043029259897
2022.0,Grant County,South Dakota,4871.0,7486.0,42.3,52.9,31.8,4475.043029259897
2023.0,Grant County,South Dakota,4900.0,7553.0,45.0,55.6,34.3,4475.043029259897
2021.0,Grant County,Washington,57325.0,100427.0,52.4,64.3,40.5,2346.1695786828727
2022.0,Grant County,Washington,62809.0,101580.0,49.6,61.1,38.1,2346.1695786828727
2023.0,Grant County,Washington,63148.0,102678.0,51.9,62.9,40.9,2346.1695786828727
2021.0,Grant County,West Virginia,5894.0,10992.0,52.4,63.8,40.9,5054.482190275616
2022.0,Grant County,West Virginia,5902.0,10938.0,50.6,62.6,38.6,5054.482190275616
2023.0,Grant County,West Virginia,5933.0,10921.0,52.5,64.6,40.4,5054.482190275616
2021.0,Grant County,Wisconsin,29666.0,51296.0,48.6,58.6,38.6,3065.6110797720244
2022.0,Grant County,Wisconsin,31850.0,51315.0,45.9,56.0,35.7,3065.6110797720244
2023.0,Grant County,Wisconsin,31983.0,51409.0,49.5,59.6,39.3,3065.6110797720244
2021.0,Grant Parish,Louisiana,9978.0,22256.0,66.3,76.8,55.7,2888.959883163708
2022.0,Grant Parish,Louisiana,11126.0,22040.0,65.9,78.1,53.8,2888.959883163708
2023.0,Grant Parish,Louisiana,11169.0,21911.0,68.3,80.1,56.5,2888.959883163708
2021.0,Granville County,North Carolina,45009.0,61365.0,59.8,71.8,47.7,2764.0210959608958
2022.0,Granville County,North Carolina,53892.0,61702.0,59.3,71.4,47.2,2764.0210959608958
2023.0,Granville County,North Carolina,54561.0,62192.0,60.2,72.4,48.0,2764.0210959608958
2021.0,Gratiot County,Michigan,18545.0,41286.0,49.7,59.6,39.8,4435.795784181009
2022.0,Gratiot County,Michigan,19188.0,41104.0,47.6,57.3,37.9,4435.795784181009
2023.0,Gratiot County,Michigan,19247.0,41368.0,49.7,59.0,40.4,4435.795784181009
2021.0,Graves County,Kentucky,18111.0,36673.0,58.9,68.9,49.0,4259.3456021502425
2022.0,Graves County,Kentucky,19944.0,36493.0,58.2,68.9,47.4,4259.3456021502425
2023.0,Graves County,Kentucky,20047.0,36461.0,60.3,70.8,49.9,4259.3456021502425
2021.0,Gray County,Kansas,2914.0,5664.0,56.3,70.9,41.6,2385.5127981891
2022.0,Gray County,Kansas,3145.0,5711.0,55.6,71.4,39.8,2385.5127981891
2023.0,Gray County,Kansas,3158.0,5743.0,56.0,70.6,41.5,2385.5127981891
2021.0,Gray County,Texas,11330.0,21128.0,59.4,72.6,46.3,4192.962325492446
2022.0,Gray County,Texas,12225.0,20980.0,59.7,73.9,45.4,4192.962325492446
2023.0,Gray County,Texas,10264.0,20916.0,60.9,74.7,47.1,4192.962325492446
2021.0,Grays Harbor County,Washington,46049.0,76838.0,50.1,58.8,41.4,3711.993789623496
2022.0,Grays Harbor County,Washington,51753.0,77041.0,50.4,59.4,41.5,3711.993789623496
2023.0,Grays Harbor County,Washington,52055.0,77290.0,51.0,60.0,41.9,3711.993789623496
2021.0,Grayson County,Kentucky,14441.0,26583.0,57.5,68.8,46.2,3750.2329916123017
2022.0,Grayson County,Kentucky,15700.0,26643.0,56.7,68.7,44.7,3750.2329916123017
2023.0,Grayson County,Kentucky,15794.0,26825.0,58.4,69.8,47.0,3750.2329916123017
2021.0,Grayson County,Texas,67844.0,139563.0,64.6,74.5,54.7,4895.614232133255
2022.0,Grayson County,Texas,73368.0,143198.0,64.9,76.2,53.7,4895.614232133255
2023.0,Grayson County,Texas,73683.0,146907.0,66.2,76.6,55.7,4895.614232133255
2021.0,Grayson County,Virginia,7087.0,15344.0,51.6,62.1,41.1,3395.485770363101
2022.0,Grayson County,Virginia,7573.0,15325.0,51.1,62.0,40.2,3395.485770363101
2023.0,Grayson County,Virginia,7617.0,15285.0,52.4,63.2,41.6,3395.485770363101
2021.0,Greeley County,Kansas,657.0,1282.0,53.3,68.1,38.4,6689.246401354784
2022.0,Greeley County,Kansas,697.0,1232.0,52.7,68.1,37.4,6689.246401354784
2023.0,Greeley County,Kansas,703.0,1181.0,52.6,67.1,38.1,6689.246401354784
2021.0,Greeley County,Nebraska,418.0,2181.0,50.7,62.7,38.7,2073.0058584948174
2021.0,Green County,Kentucky,4973.0,11325.0,57.7,68.6,46.7,3740.844087896756
2022.0,Green County,Kentucky,5321.0,11392.0,57.0,68.5,45.5,3740.844087896756
2023.0,Green County,Kentucky,5339.0,11468.0,58.8,70.0,47.6,3740.844087896756
2021.0,Green County,Wisconsin,24034.0,37066.0,48.8,59.4,38.2,3580.4173094097587
2022.0,Green County,Wisconsin,25664.0,36885.0,46.7,57.0,36.4,3580.4173094097587
2023.0,Green County,Wisconsin,25777.0,36951.0,49.8,60.2,39.4,3580.4173094097587
2021.0,Green Lake County,Wisconsin,10836.0,19249.0,47.8,57.8,37.7,4285.5665839536805
2022.0,Green Lake County,Wisconsin,11632.0,19208.0,45.5,55.5,35.4,4285.5665839536805
2023.0,Green Lake County,Wisconsin,11676.0,19344.0,48.7,58.6,38.8,4285.5665839536805
2021.0,Greenbrier County,West Virginia,29044.0,32687.0,51.6,62.2,41.1,6267.691063485645
2022.0,Greenbrier County,West Virginia,22049.0,32375.0,50.3,61.3,39.3,6267.691063485645
2023.0,Greenbrier County,West Virginia,22158.0,32149.0,51.8,62.6,41.0,6267.691063485645
2021.0,Greene County,Alabama,4954.0,7614.0,64.2,75.0,53.4,3650.728783544476
2022.0,Greene County,Alabama,5328.0,7452.0,64.2,75.8,52.5,3650.728783544476
2023.0,Greene County,Alabama,5348.0,7341.0,65.7,77.4,54.0,3650.728783544476
2021.0,Greene County,Arkansas,21363.0,46341.0,60.1,70.0,50.2,3140.5771987249427
2022.0,Greene County,Arkansas,23729.0,46408.0,59.5,70.0,48.9,3140.5771987249427
2023.0,Greene County,Arkansas,23858.0,46743.0,61.9,72.0,51.7,3140.5771987249427
2021.0,Greene County,Georgia,8562.0,19544.0,63.9,75.7,52.2,3368.400733519931
2022.0,Greene County,Georgia,11660.0,20111.0,63.9,75.8,51.9,3368.400733519931
2023.0,Greene County,Georgia,11680.0,20722.0,64.5,76.5,52.5,3368.400733519931
2021.0,Greene County,Illinois,5524.0,11847.0,55.2,65.0,45.5,3742.527939010656
2022.0,Greene County,Illinois,6160.0,11640.0,53.5,64.1,42.8,3742.527939010656
2023.0,Greene County,Illinois,6153.0,11543.0,56.0,67.0,45.1,3742.527939010656
2021.0,Greene County,Indiana,13743.0,30862.0,54.8,65.0,44.5,3125.400692396461
2022.0,Greene County,Indiana,15273.0,31071.0,53.7,64.7,42.7,3125.400692396461
2023.0,Greene County,Indiana,15356.0,31196.0,56.0,67.3,44.8,3125.400692396461
2021.0,Greene County,Iowa,5358.0,8724.0,50.4,60.9,39.8,3518.1733457595524
2022.0,Greene County,Iowa,5638.0,8710.0,47.6,58.9,36.2,3518.1733457595524
2023.0,Greene County,Iowa,5651.0,8584.0,50.5,61.4,39.6,3518.1733457595524
2021.0,Greene County,Mississippi,5349.0,13648.0,66.6,77.6,55.6,2830.67421513124
2022.0,Greene County,Mississippi,5783.0,13566.0,66.6,78.8,54.4,2830.67421513124
2023.0,Greene County,Mississippi,5825.0,13601.0,68.7,81.0,56.4,2830.67421513124
2021.0,Greene County,Missouri,157940.0,301098.0,56.9,67.6,46.2,5941.019858114119
2022.0,Greene County,Missouri,172687.0,303197.0,56.2,68.0,44.5,5941.019858114119
2023.0,Greene County,Missouri,173738.0,304611.0,58.3,69.9,46.6,5941.019858114119
2021.0,Greene County,New York,31457.0,47884.0,48.1,57.8,38.3,2700.692703242531
2022.0,Greene County,New York,34110.0,47345.0,47.1,58.0,36.2,2700.692703242531
2023.0,Greene County,New York,34273.0,47062.0,48.9,58.7,39.0,2700.692703242531
2021.0,Greene County,North Carolina,12145.0,20280.0,61.7,72.7,50.7,2562.1042377009253
2022.0,Greene County,North Carolina,17115.0,20367.0,61.6,72.8,50.4,2562.1042377009253
2023.0,Greene County,North Carolina,17319.0,20530.0,62.3,73.6,51.1,2562.1042377009253
2021.0,Greene County,Ohio,117994.0,168236.0,54.0,63.6,44.4,2806.2772922547456
2022.0,Greene County,Ohio,120696.0,169027.0,53.1,62.8,43.3,2806.2772922547456
2023.0,Greene County,Ohio,121264.0,169691.0,55.2,65.0,45.3,2806.2772922547456
2021.0,Greene County,Pennsylvania,21712.0,35284.0,53.0,63.4,42.5,3460.7212504002096
2022.0,Greene County,Pennsylvania,22122.0,34529.0,51.3,62.4,40.2,3460.7212504002096
2023.0,Greene County,Pennsylvania,22226.0,34357.0,53.0,63.9,42.2,3460.7212504002096
2021.0,Greene County,Tennessee,34177.0,70565.0,57.8,68.7,46.7,4471.11343814156
2022.0,Greene County,Tennessee,36281.0,71292.0,57.6,68.9,46.3,4471.11343814156
2023.0,Greene County,Tennessee,36410.0,72577.0,58.4,69.6,47.1,4471.11343814156
2021.0,Greene County,Virginia,9911.0,21004.0,56.4,67.3,45.6,2380.169945073001
2022.0,Greene County,Virginia,10213.0,21015.0,55.2,66.1,44.3,2380.169945073001
2023.0,Greene County,Virginia,10255.0,21301.0,57.0,68.5,45.5,2380.169945073001
2021.0,Greenlee County,Arizona,4502.0,9400.0,58.3,72.2,44.5,1846.5151029992528
2022.0,Greenlee County,Arizona,4791.0,9327.0,57.3,70.9,43.5,1846.5151029992528
2023.0,Greenlee County,Arizona,4827.0,9369.0,57.4,71.6,43.2,1846.5151029992528
2021.0,Greensville County,Virginia,4702.0,11413.0,60.1,71.2,48.9,2416.240007185844
2022.0,Greensville County,Virginia,5047.0,11204.0,59.8,71.4,48.2,2416.240007185844
2023.0,Greensville County,Virginia,5059.0,11133.0,60.8,72.4,49.3,2416.240007185844
2021.0,Greenup County,Kentucky,20510.0,35643.0,55.4,66.4,44.4,2737.0034922347463
2022.0,Greenup County,Kentucky,22379.0,35375.0,54.6,66.2,42.9,2737.0034922347463
2023.0,Greenup County,Kentucky,22560.0,35221.0,56.3,67.9,44.7,2737.0034922347463
2021.0,Greenville County,South Carolina,315361.0,534648.0,60.9,71.6,50.2,3941.681181859235
2022.0,Greenville County,South Carolina,351173.0,547845.0,60.7,71.3,50.1,3941.681181859235
2023.0,Greenville County,South Carolina,353023.0,558036.0,61.1,71.8,50.3,3941.681181859235
2021.0,Greenwood County,Kansas,3071.0,5921.0,57.1,67.8,46.4,4957.410562180579
2022.0,Greenwood County,Kansas,3334.0,5908.0,56.5,68.4,44.6,4957.410562180579
2023.0,Greenwood County,Kansas,3356.0,5870.0,58.4,70.5,46.4,4957.410562180579
2021.0,Greenwood County,South Carolina,36362.0,69126.0,62.9,73.7,52.1,5968.902965735675
2022.0,Greenwood County,South Carolina,39078.0,69223.0,62.9,74.0,51.9,5968.902965735675
2023.0,Greenwood County,South Carolina,39241.0,69460.0,63.5,74.6,52.3,5968.902965735675
2021.0,Greer County,Oklahoma,2300.0,5480.0,62.0,75.0,49.0,3823.637028905964
2022.0,Greer County,Oklahoma,2477.0,5546.0,62.6,76.7,48.6,3823.637028905964
2023.0,Greer County,Oklahoma,2488.0,5466.0,63.3,76.8,49.7,3823.637028905964
2021.0,Gregg County,Texas,60565.0,124130.0,65.1,75.8,54.3,6089.050482006924
2022.0,Gregg County,Texas,65021.0,125559.0,65.5,77.3,53.7,6089.050482006924
2023.0,Gregg County,Texas,65747.0,126243.0,67.1,78.6,55.7,6089.050482006924
2021.0,Gregory County,South Dakota,2367.0,3957.0,50.3,62.4,38.3,4579.392732702838
2022.0,Gregory County,South Dakota,2600.0,3999.0,48.1,61.5,34.7,4579.392732702838
2023.0,Gregory County,South Dakota,2620.0,4018.0,49.3,61.3,37.2,4579.392732702838
2021.0,Grenada County,Mississippi,11570.0,21330.0,63.5,74.5,52.5,5169.712793733682
2022.0,Grenada County,Mississippi,12609.0,21134.0,63.6,75.6,51.5,5169.712793733682
2023.0,Grenada County,Mississippi,12658.0,21065.0,65.5,77.0,54.0,5169.712793733682
2021.0,Griggs County,North Dakota,1124.0,2281.0,43.1,54.7,31.5,3870.106761565836
2022.0,Griggs County,North Dakota,1188.0,2249.0,38.1,48.6,27.7,3870.106761565836
2023.0,Griggs County,North Dakota,1190.0,2248.0,40.8,51.3,30.3,3870.106761565836
2021.0,Grimes County,Texas,16181.0,30145.0,68.6,78.9,58.2,2346.8379446640315
2022.0,Grimes County,Texas,18029.0,31170.0,69.2,80.8,57.7,2346.8379446640315
2023.0,Grimes County,Texas,17890.0,32384.0,70.9,81.7,60.1,2346.8379446640315
2021.0,Grundy County,Illinois,31392.0,52959.0,52.2,61.8,42.6,2876.1805218559857
2022.0,Grundy County,Illinois,32791.0,53149.0,50.0,60.1,39.8,2876.1805218559857
2023.0,Grundy County,Illinois,32855.0,53578.0,52.7,63.1,42.3,2876.1805218559857
2021.0,Grundy County,Iowa,7782.0,12358.0,49.2,59.6,38.8,3956.7183462532303
2022.0,Grundy County,Iowa,8207.0,12355.0,46.4,57.2,35.5,3956.7183462532303
2023.0,Grundy County,Iowa,8243.0,12384.0,50.0,61.0,39.1,3956.7183462532303
2021.0,Grundy County,Missouri,3810.0,9757.0,53.9,63.9,43.8,4075.394803871625
2022.0,Grundy County,Missouri,4206.0,9844.0,51.7,62.6,40.8,4075.394803871625
2023.0,Grundy County,Missouri,4229.0,9815.0,54.4,65.3,43.6,4075.394803871625
2021.0,Grundy County,Tennessee,4526.0,13587.0,57.1,66.9,47.4,3418.1297026155503
2022.0,Grundy County,Tennessee,4845.0,13779.0,56.8,67.3,46.2,3418.1297026155503
2023.0,Grundy County,Tennessee,4860.0,13955.0,57.8,68.2,47.4,3418.1297026155503
2021.0,Guadalupe County,New Mexico,3166.0,4423.0,57.1,72.7,41.4,4193.849021435228
2022.0,Guadalupe County,New Mexico,3462.0,4316.0,56.0,71.9,40.0,4193.849021435228
2023.0,Guadalupe County,New Mexico,3479.0,4292.0,57.1,73.0,41.2,4193.849021435228
2021.0,Guadalupe County,Texas,100334.0,177301.0,69.8,80.9,58.6,2082.20573720908
2022.0,Guadalupe County,Texas,110378.0,182702.0,70.4,83.0,57.8,2082.20573720908
2023.0,Guadalupe County,Texas,111196.0,188454.0,72.2,84.0,60.5,2082.20573720908
2021.0,Guam,Guam,107051.0,,,,,
2022.0,Guam,Guam,111904.0,,,,,
2023.0,Guam,Guam,112953.0,,,,,
2021.0,Guanica Municipio,Puerto Rico,11652.0,,,,,
2022.0,Guanica Municipio,Puerto Rico,13147.0,,,,,
2023.0,Guanica Municipio,Puerto Rico,13147.0,,,,,
2021.0,Guayama Municipio,Puerto Rico,30323.0,,,,,
2022.0,Guayama Municipio,Puerto Rico,34747.0,,,,,
2023.0,Guayama Municipio,Puerto Rico,34750.0,,,,,
2021.0,Guayanilla Municipio,Puerto Rico,15250.0,,,,,
2022.0,Guayanilla Municipio,Puerto Rico,16871.0,,,,,
2023.0,Guayanilla Municipio,Puerto Rico,16872.0,,,,,
2021.0,Guaynabo Municipio,Puerto Rico,85067.0,,,,,
2022.0,Guaynabo Municipio,Puerto Rico,93638.0,,,,,
2023.0,Guaynabo Municipio,Puerto Rico,93649.0,,,,,
2021.0,Guernsey County,Ohio,17774.0,38287.0,53.6,64.0,43.1,4342.461078001523
2022.0,Guernsey County,Ohio,18846.0,38060.0,52.0,62.7,41.2,4342.461078001523
2023.0,Guernsey County,Ohio,18923.0,38089.0,53.8,64.7,42.8,4342.461078001523
2021.0,Guilford County,North Carolina,438846.0,542495.0,59.5,70.4,48.7,3876.0352522250873
2022.0,Guilford County,North Carolina,521299.0,546457.0,59.0,70.3,47.7,3876.0352522250873
2023.0,Guilford County,North Carolina,526184.0,549866.0,60.0,71.0,49.0,3876.0352522250873
2021.0,Gulf County,Florida,7844.0,14462.0,69.3,78.9,59.7,3351.812910214745
2022.0,Gulf County,Florida,8383.0,15299.0,69.0,79.3,58.6,3351.812910214745
2023.0,Gulf County,Florida,8422.0,15693.0,70.1,80.2,60.0,3351.812910214745
2021.0,Gunnison County,Colorado,12939.0,17294.0,40.2,53.4,27.0,1703.134922925928
2022.0,Gunnison County,Colorado,14001.0,17320.0,39.0,52.1,25.9,1703.134922925928
2023.0,Gunnison County,Colorado,14062.0,17321.0,37.8,51.0,24.5,1703.134922925928
2021.0,Gurabo Municipio,Puerto Rico,33423.0,,,,,
2022.0,Gurabo Municipio,Puerto Rico,38931.0,,,,,
2023.0,Gurabo Municipio,Puerto Rico,38931.0,,,,,
2021.0,Guthrie County,Iowa,6474.0,10588.0,50.3,61.3,39.4,3254.989740720015
2022.0,Guthrie County,Iowa,6835.0,10681.0,48.0,59.7,36.3,3254.989740720015
2023.0,Guthrie County,Iowa,6854.0,10722.0,50.9,62.2,39.6,3254.989740720015
2021.0,Gwinnett County,Georgia,352052.0,965338.0,61.9,72.7,51.1,1730.3050453165447
2022.0,Gwinnett County,Georgia,602371.0,976173.0,61.9,73.0,50.8,1730.3050453165447
2023.0,Gwinnett County,Georgia,604274.0,983526.0,62.7,73.7,51.7,1730.3050453165447
2021.0,Haakon County,South Dakota,882.0,1835.0,49.1,62.7,35.4,6807.131280388979
2022.0,Haakon County,South Dakota,960.0,1834.0,46.5,60.7,32.3,6807.131280388979
2023.0,Haakon County,South Dakota,967.0,1851.0,47.9,60.8,35.0,6807.131280388979
2021.0,Habersham County,Georgia,10350.0,46748.0,59.8,70.3,49.3,2984.186885985602
2022.0,Habersham County,Georgia,21154.0,47465.0,59.4,70.4,48.4,2984.186885985602
2023.0,Habersham County,Georgia,21213.0,48757.0,60.6,71.3,49.9,2984.186885985602
2021.0,Haines Borough,Alaska,1812.0,2074.0,,,,
2022.0,Haines Borough,Alaska,1949.0,2070.0,,,,
2023.0,Haines Borough,Alaska,1963.0,2070.0,,,,
2021.0,Hale County,Alabama,10063.0,14726.0,64.0,74.8,53.1,3499.462654486835
2022.0,Hale County,Alabama,10909.0,14599.0,63.9,75.6,52.2,3499.462654486835
2023.0,Hale County,Alabama,10940.0,14888.0,65.6,77.2,54.0,3499.462654486835
2021.0,Hale County,Texas,15577.0,32208.0,59.8,73.7,45.9,3113.88180472907
2022.0,Hale County,Texas,17247.0,31966.0,59.6,74.2,44.9,3113.88180472907
2023.0,Hale County,Texas,16691.0,31761.0,60.8,75.2,46.5,3113.88180472907
2021.0,Halifax County,North Carolina,30921.0,48353.0,60.3,71.5,49.1,4414.562983635672
2022.0,Halifax County,North Carolina,35170.0,47711.0,60.2,71.8,48.6,4414.562983635672
2023.0,Halifax County,North Carolina,35440.0,47298.0,61.1,72.6,49.7,4414.562983635672
2021.0,Halifax County,Virginia,16273.0,33777.0,58.7,70.6,46.7,5315.266810241685
2022.0,Halifax County,Virginia,17194.0,33620.0,57.9,69.7,46.0,5315.266810241685
2023.0,Halifax County,Virginia,17268.0,33432.0,58.6,70.7,46.6,5315.266810241685
2021.0,Hall County,Georgia,72513.0,207080.0,61.0,71.8,50.3,5327.086027790691
2022.0,Hall County,Georgia,108097.0,212621.0,61.1,72.0,50.0,5327.086027790691
2023.0,Hall County,Georgia,108525.0,217267.0,61.9,72.7,51.0,5327.086027790691
2021.0,Hall County,Nebraska,28362.0,62075.0,52.3,64.2,40.5,3656.124893483609
2022.0,Hall County,Nebraska,33278.0,62096.0,51.4,65.1,37.8,3656.124893483609
2023.0,Hall County,Nebraska,34256.0,62197.0,52.3,64.6,40.0,3656.124893483609
2021.0,Hall County,Texas,1396.0,2842.0,62.6,76.4,48.8,4080.9084457061754
2022.0,Hall County,Texas,1468.0,2818.0,63.0,77.6,48.4,4080.9084457061754
2023.0,Hall County,Texas,1457.0,2818.0,64.0,77.9,50.1,4080.9084457061754
2021.0,Hamblen County,Tennessee,29805.0,64360.0,58.4,69.4,47.4,5402.017639241271
2022.0,Hamblen County,Tennessee,32254.0,65167.0,58.3,69.7,46.8,5402.017639241271
2023.0,Hamblen County,Tennessee,32378.0,66216.0,59.1,70.3,47.9,5402.017639241271
2021.0,Hamilton County,Florida,5833.0,13072.0,67.9,78.6,57.1,2412.590008165689
2022.0,Hamilton County,Florida,6113.0,13194.0,68.6,80.4,56.9,2412.590008165689
2023.0,Hamilton County,Florida,6195.0,13471.0,68.9,80.9,56.9,2412.590008165689
2021.0,Hamilton County,Illinois,3243.0,7913.0,57.0,67.3,46.7,4689.672607761345
2022.0,Hamilton County,Illinois,3574.0,7981.0,56.0,67.1,44.9,4689.672607761345
2023.0,Hamilton County,Illinois,3577.0,7911.0,58.2,69.2,47.2,4689.672607761345
2020.0,Hamilton County,Indiana,6317.0,348996.0,52.8,62.5,43.1,2191.3385085229183
2021.0,Hamilton County,Indiana,253202.0,357620.0,52.8,62.2,43.5,2191.3385085229183
2022.0,Hamilton County,Indiana,277371.0,365463.0,51.5,62.1,41.0,2191.3385085229183
2023.0,Hamilton County,Indiana,278930.0,371645.0,53.8,64.2,43.3,2191.3385085229183
2021.0,Hamilton County,Iowa,9597.0,14863.0,49.1,59.7,38.4,3666.236675945414
2022.0,Hamilton County,Iowa,10331.0,14803.0,46.2,57.2,35.2,3666.236675945414
2023.0,Hamilton County,Iowa,10374.0,14729.0,49.3,60.3,38.3,3666.236675945414
2021.0,Hamilton County,Kansas,1136.0,2478.0,54.7,70.4,39.0,
2022.0,Hamilton County,Kansas,1237.0,2452.0,54.5,70.7,38.4,
2023.0,Hamilton County,Kansas,1248.0,2437.0,54.6,69.5,39.6,
2021.0,Hamilton County,Nebraska,2178.0,9384.0,52.6,64.0,41.3,3187.58519450561
2021.0,Hamilton County,New York,3980.0,5122.0,42.8,52.9,32.6,2439.9842581660764
2022.0,Hamilton County,New York,4156.0,5121.0,41.7,52.9,30.5,2439.9842581660764
2023.0,Hamilton County,New York,4163.0,5082.0,43.4,53.4,33.4,2439.9842581660764
2021.0,Hamilton County,Ohio,532333.0,827430.0,55.5,65.6,45.4,4737.515385861693
2022.0,Hamilton County,Ohio,583518.0,824721.0,54.2,64.9,43.6,4737.515385861693
2023.0,Hamilton County,Ohio,587648.0,827058.0,56.0,67.1,44.9,4737.515385861693
2021.0,Hamilton County,Tennessee,228059.0,369005.0,60.3,70.6,50.0,5541.456942484679
2022.0,Hamilton County,Tennessee,243737.0,374602.0,59.9,70.9,48.9,5541.456942484679
2023.0,Hamilton County,Tennessee,245091.0,379864.0,61.0,71.8,50.3,5541.456942484679
2021.0,Hamilton County,Texas,4660.0,8230.0,66.0,77.0,54.9,4942.568743473721
2022.0,Hamilton County,Texas,5089.0,8313.0,67.4,79.8,55.0,4942.568743473721
2023.0,Hamilton County,Texas,4660.0,8619.0,68.8,80.4,57.2,4942.568743473721
2021.0,Hamlin County,South Dakota,3307.0,6264.0,45.8,56.8,34.8,3410.323980778174
2022.0,Hamlin County,South Dakota,3715.0,6394.0,42.4,53.8,30.9,3410.323980778174
2023.0,Hamlin County,South Dakota,3732.0,6451.0,44.8,55.9,33.5,3410.323980778174
2021.0,Hampden County,Massachusetts,347974.0,462862.0,50.3,60.1,40.4,4278.597669735015
2022.0,Hampden County,Massachusetts,405268.0,460758.0,49.7,60.7,38.7,4278.597669735015
2023.0,Hampden County,Massachusetts,410683.0,460291.0,50.9,60.9,40.8,4278.597669735015
2021.0,Hampshire County,Massachusetts,123479.0,163128.0,49.8,59.6,40.0,2535.353411034941
2022.0,Hampshire County,Massachusetts,143616.0,162518.0,49.1,60.1,38.1,2535.353411034941
2023.0,Hampshire County,Massachusetts,145241.0,162502.0,50.4,60.4,40.4,2535.353411034941
2021.0,Hampshire County,West Virginia,13977.0,23360.0,54.1,65.7,42.5,3255.9516258615586
2022.0,Hampshire County,West Virginia,12887.0,23457.0,52.5,64.6,40.3,3255.9516258615586
2023.0,Hampshire County,West Virginia,12976.0,23649.0,54.2,66.5,41.9,3255.9516258615586
2021.0,Hampton County,South Carolina,13515.0,18244.0,65.6,77.0,54.2,3879.262774528198
2022.0,Hampton County,South Carolina,14639.0,18136.0,65.8,77.1,54.4,3879.262774528198
2023.0,Hampton County,South Carolina,14701.0,18122.0,65.8,76.6,54.9,3879.262774528198
2021.0,Hampton city,Virginia,91271.0,137760.0,,,,3372.04043822667
